trigram	frequency
was an excellent	2
us and give	2
on his glittering	2
join the company	2
been indeed better	2
he had forgotten	2
an uproar when	2
they thought he	2
as you used	2
can you expect	2
he was retreating	2
upon your shoulder	2
in the toils	2
about his neck	2
i saw a	2
that the bones	2
could hear the	2
had turned back	2
juno stayed them	2
body of cebriones	2
nor let another	2
their own room	2
as for herself	2
the ship off	2
no hold upon	2
sleep there in	2
should know better	2
her flaming chariot	2
in being allowed	2
consent and promised	2
chest with a	2
defiance of jove	2
for them all	2
you had a	2
and minerva came	2
close the doors	2
slay or be	2
a blessed god	2
no longer to	2
will honour you	2
then took aim	2
and the rock	2
in all plainness	2
stayed before the	2
near the achaean	2
mounted the car	2
of his old	2
him to ilius	2
wine as long	2
having saved me	2
in his pursuit	2
she had borne	2
a lion has	2
with their food	2
a picked crew	2
dragging the women	2
in this self	2
and lifted up	2
is helping the	2
achilles told his	2
on quivering till	2
may make drink	2
gave him no	2
there are great	2
on a seat	2
two days and	2
gates over which	2
of noble trojans	2
the flame played	2
lycian archer has	2
were all battered	2
her a seat	2
it better to	2
would urge you	2
so much other	2
i met a	2
and ravaged the	2
which they were	2
of his daughter	2
in the art	2
minerva shed a	2
hand of a	2
in sacrifice to	2
enemies make an	2
either by word	2
do battle the	2
you can do	2
could take no	2
the white south	2
meal over the	2
will break it	2
still further to	2
in sacrifice a	2
to speak the	2
in their fury	2
had erewhile been	2
not look at	2
was herding cattle	2
were not driven	2
the means whereby	2
had fallen on	2
them and keep	2
let not the	2
over against the	2
me a prize	2
on finding himself	2
of life and	2
the one hope	2
and i with	2
chalcis by the	2
saved the city	2
wash of the	2
twisted ox hide	2
back again into	2
speak and they	2
and has no	2
not reach the	2
he showed me	2
while hector is	2
fall beneath our	2
she lashed her	2
who gave him	2
and most precious	2
euphorbus son of	2
sword and killed	2
must not refuse	2
about the other	2
i have an	2
bows as she	2
which you ask	2
of his having	2
escaped death though	2
you have again	2
into your own	2
bloom in summer	2
fiercely to him	2
nor stay in	2
he had carried	2
let him now	2
had better not	2
their bronze armour	2
should soon bear	2
patroclus of his	2
nor fear of	2
my good friends	2
high mountain of	2
can not string	2
heart of ulysses	2
mischief against you	2
until he lost	2
hands of jove	2
bid me not	2
with the waste	2
chiefs and rulers	2
down before him	2
it may so	2
old men have	2
their way through	2
of the ropes	2
greatly grieved at	2
a ship can	2
the wooden horse	2
island where the	2
hector did not	2
the sheep and	2
home in their	2
tables and seats	2
sands and got	2
any one in	2
juno of the	2
get at the	2
aeneas on the	2
dwell in the	2
and the stockman	2
open the dense	2
are as the	2
to come back	2
the plate of	2
home as fast	2
the layer of	2
by the wayside	2
my shirt and	2
in vain from	2
wrangle in the	2
and the banks	2
and the set	2
herd of horned	2
enough to string	2
who was beside	2
both him and	2
safe out of	2
sleep took hold	2
is abundance of	2
there are rich	2
two were now	2
them and play	2
so angry that	2
and fell into	2
he prayed to	2
on the brow	2
the citadel of	2
vaunted loudly over	2
in a fair	2
him and threw	2
let the bard	2
who kept watch	2
a far better	2
fleece upon it	2
whom he saw	2
tents of achilles	2
from which the	2
perfectly able to	2
you can set	2
saved me in	2
the cloister where	2
for fear the	2
then the swineherd	2
jove is helping	2
we all went	2
who am master	2
and pitied him	2
will bury him	2
the bow to	2
of your sons	2
we know how	2
the winds blow	2
never will be	2
which the god	2
not prevail with	2
long since have	2
and mother tethys	2
which your father	2
the treasure he	2
the brightness of	2
all about her	2
touch the ground	2
was thus speaking	2
fat of their	2
done this they	2
divine comeliness that	2
menestheus son of	2
the world how	2
us go into	2
his silver bow	2
who were at	2
through the middle	2
other women are	2
home and came	2
their strong hands	2
taken from the	2
the coast is	2
seventh day we	2
were the goodly	2
a hundred and	2
a good runner	2
by jove and	2
did you loyal	2
rage between them	2
if the suitors	2
of a chariot	2
that supported the	2
what we had	2
speak fairly to	2
leaning against a	2
you let him	2
on the collar	2
wife of a	2
powerful goddess calypso	2
trojans would have	2
and stirred him	2
carefully aeaean circe	2
my sorrow i	2
a seat and	2
of the olive	2
king agamemnon will	2
of gold that	2
gifts and such	2
and fell quivering	2
me by my	2
man went back	2
is a time	2
you about your	2
proud sons of	2
them her whom	2
his own pleasure	2
son of pelegon	2
as the old	2
was glad as	2
honour of jove	2
which you gave	2
between achilles and	2
his seat beside	2
not fight with	2
raised a cry	2
if ever ulysses	2
make serviceable suggestions	2
son of cteatus	2
to death in	2
fell talking with	2
beneath the wheels	2
in their strong	2
you must offer	2
given them to	2
many of those	2
two goddesses then	2
in a bed	2
drink whenever you	2
on the watch	2
arm and fight	2
its sad fate	2
left it to	2
from them and	2
are driven back	2
when they come	2
lured them to	2
they respected no	2
own home again	2
round the ship	2
the horses went	2
any of those	2
and his work	2
of their helmets	2
another do so	2
any mark that	2
his son was	2
his face and	2
played about the	2
city of lacedaemon	2
am afraid some	2
on against the	2
giving him a	2
i will of	2
a young one	2
want her to	2
may do each	2
a place where	2
the lot fell	2
know a great	2
then spring upon	2
o god of	2
hosts of the	2
what i should	2
and said i	2
tell it to	2
once went up	2
the limbs of	2
and the servants	2
not to return	2
had been built	2
consummate skill had	2
even trying to	2
for fear of	2
top of mount	2
that covered him	2
some harm which	2
go hard with	2
and din of	2
the spear into	2
jove is with	2
would turn to	2
quality under heaven	2
have trouble enough	2
your knees if	2
had been awarded	2
from his lips	2
of a rock	2
the men on	2
time when men	2
city with a	2
to him by	2
brought back from	2
you with all	2
matter about which	2
spear eleven cubits	2
made the phaeacians	2
fire and poured	2
from the main	2
a man did	2
he took them	2
and the good	2
and i want	2
large tripod upon	2
bound me with	2
unyoked the horses	2
that ever i	2
sitting over their	2
loosed his hold	2
as it might	2
so we went	2
the two took	2
they who have	2
he would turn	2
breaking through the	2
stop to the	2
said to you	2
he saw it	2
when all troy	2
others to do	2
be a thesprotian	2
of what nation	2
friends before us	2
harbinger of light	2
heaved a deep	2
then juno told	2
to his home	2
no human being	2
to do for	2
loud voice saying	2
should have his	2
know of your	2
euryclea heard this	2
bad luck to	2
some grassy dell	2
leave the trojans	2
long as his	2
and the guests	2
for those who	2
if you choose	2
this there is	2
as he bethought	2
by the altar	2
him more than	2
has lately come	2
be welcomed home	2
the arrow has	2
heel to rouse	2
would have escaped	2
had not given	2
have been able	2
her husband when	2
even a wise	2
ulysses followed in	2
i got back	2
turn round and	2
of atreus came	2
want to take	2
so bid us	2
they sat side	2
to the couch	2
of dead patroclus	2
corner of the	2
him as you	2
a guest to	2
the two ends	2
to the hellespont	2
inside his tent	2
first he went	2
ravaged the land	2
who are called	2
your mules and	2
you a beautiful	2
to it that	2
while his son	2
woman could bear	2
the trojans dared	2
there in that	2
straight for the	2
fallen into the	2
that there were	2
afraid jove may	2
with no more	2
went all alone	2
thrown upon the	2
and raiment than	2
will eat up	2
in the shoulder	2
treated me with	2
and the gates	2
as in duty	2
dare break even	2
through the watches	2
could not pierce	2
the wall as	2
his murderous course	2
death as he	2
the good ones	2
and roused his	2
with a blow	2
for the ship	2
go into battle	2
are now eating	2
about the death	2
be men my	2
great ajax the	2
does not come	2
to close the	2
he has now	2
comfort in the	2
means of getting	2
over the son	2
iris went her	2
all others both	2
had spoken reasonably	2
all quite rightly	2
every man looked	2
she sat in	2
the precincts of	2
it with all	2
a truth you	2
and though the	2
speak to me	2
a sudden and	2
a meadow full	2
to heap upon	2
and wept bitterly	2
the outer meats	2
from the great	2
where it is	2
skin full of	2
and is to	2
sire of all	2
they kept pouring	2
lying tale and	2
by every kind	2
space of nine	2
is still lying	2
there is still	2
he is for	2
of gods or	2
their old insolence	2
these the goddesses	2
the two fleet	2
his ship and	2
and play his	2
rich plains of	2
brothers and kinsmen	2
for he fell	2
days had been	2
who came to	2
have hidden him	2
for their wives	2
try to fly	2
flock of daws	2
the proud son	2
these words the	2
over the trench	2
to stop the	2
would sacrifice a	2
and he besought	2
it made a	2
so much stronger	2
saying he gave	2
hands of aegisthus	2
but is gone	2
my excellent father	2
his ways and	2
the bastard son	2
own country again	2
had now reached	2
rained thick on	2
before the eyes	2
with the queen	2
the battle where	2
to ulysses who	2
born to trouble	2
have suffered much	2
brave squire of	2
it was on	2
about to mount	2
her brave son	2
brave though he	2
the nape of	2
him greatly and	2
his own accord	2
people who have	2
was leaving the	2
reared its head	2
lifting or sheep	2
to find fault	2
we fear no	2
is so much	2
we got into	2
kinsman of his	2
with the pair	2
might stay there	2
the trojans shouted	2
angry than them	2
the achaeans took	2
such a noise	2
and have not	2
of my comrade	2
are to sail	2
have a goddess	2
who had now	2
himself up with	2
if i will	2
fall in my	2
and made lamentation	2
be lord of	2
mind of agamemnon	2
pierced the bone	2
taken from me	2
the peg on	2
knew me and	2
ulysses set out	2
should be killed	2
the bath and	2
his hand upon	2
and sailed home	2
they flung themselves	2
now they are	2
shot up as	2
with much people	2
sailed for troy	2
mood to fight	2
will put out	2
my dear young	2
as the achaeans	2
when i killed	2
of fire when	2
drink in the	2
well of you	2
to live with	2
of her children	2
appear to be	2
achaeans came running	2
ever you can	2
under his protection	2
take his place	2
heaven to determine	2
some other man	2
and to attack	2
place against the	2
this man as	2
of my hands	2
dardanians good in	2
let us sail	2
he was trying	2
of olive wood	2
trojans and danaans	2
found them all	2
post of the	2
very deep slumber	2
belt into the	2
nothing about the	2
me in full	2
minerva daughter of	2
the rise of	2
awe as they	2
whirling clouds of	2
have nothing of	2
gave him twelve	2
you not how	2
when he wants	2
while he is	2
has just come	2
and he who	2
throughout their host	2
while i yet	2
on their left	2
and stay there	2
trojans and hector	2
no doing of	2
far from all	2
that had brought	2
the bow which	2
heaven may send	2
by with a	2
son of borus	2
days of my	2
out with age	2
of provisions with	2
be as i	2
and for the	2
are many people	2
by force or	2
will return at	2
the wooded island	2
hitting the end	2
am sorry for	2
the chest where	2
house in an	2
but now you	2
the fleetness of	2
it as an	2
a triumph over	2
his daughter in	2
not provoke me	2
and city of	2
bow in his	2
you would get	2
of the inward	2
way over the	2
and the reins	2
on the breast	2
scouts to reconnoitre	2
your husband is	2
else as well	2
as also did	2
he thought of	2
think of your	2
there must be	2
after a while	2
then he laid	2
of the spears	2
achilles then gave	2
going about and	2
to rouse him	2
as a great	2
strode in full	2
teiresias should have	2
and day did	2
then he would	2
they may do	2
hector and to	2
it back into	2
much wrong in	2
gave him the	2
then was and	2
said he in	2
or whether it	2
neither eat nor	2
all had then	2
with me about	2
side of some	2
in the sack	2
him lie where	2
were on our	2
saw the two	2
day will surely	2
them like a	2
my being alive	2
that achilles is	2
other of my	2
he had three	2
his family for	2
now that ulysses	2
fire and brimstone	2
it is reasonable	2
would one of	2
she did so	2
from the store	2
fell upon him	2
and to his	2
the immortal steeds	2
that all this	2
hind might as	2
talk not to	2
anger at the	2
see me as	2
and jove said	2
to take back	2
the projecting part	2
overwhelmed with grief	2
immortals it is	2
she was a	2
the air and	2
wood fire and	2
take each of	2
were fighting and	2
the pylian people	2
and alexandrus answered	2
turmoil of war	2
excuse when the	2
take our stand	2
naiad nymph had	2
have none of	2
fear no man	2
panic among the	2
twelve cloaks of	2
footed thetis answered	2
stand firm in	2
drink of the	2
very curious to	2
to protect the	2
saturn bowed his	2
that he must	2
water over his	2
the offices due	2
could not strip	2
have heard that	2
great and powerful	2
wash the clotted	2
valiant of those	2
